"tag"	"new.tag"	"sp"	"dbh04"	"dbh14"	"code04"	"code14"	"stems04"	"stems14"	"pom04"	"pom14"	"date14"	"col"	"row"	"p5"	"x"	"y"
19377	NA	"UNK?"	408	425	""	""	NA	1	1.3	1.3	20140619	4	0	23	5	10
19378	NA	"DRYPST"	212	250	""	""	NA	1	1.3	1.3	20140619	4	0	34	10.8	19
19379	NA	"LUEHSE"	550	542	"B"	""	NA	1	1.3	3.3	20140619	4	0	34	10.7	18.9
19380	NA	"DRYPST"	220	222	""	""	NA	1	1.3	1.3	20140619	4	0	34	11	15.6
19381	NA	"TAB2AR"	517	530	"B"	""	NA	1	1.3	3.65	20140619	4	0	44	17	15.8
19382	NA	"ALSEBL"	322	404	""	""	NA	1	1.3	1.3	20140619	4	0	42	16	6.3
19383	NA	"DRYPST"	207	256	""	""	NA	1	1.3	1.3	20140618	3	0	12	4	9.8
19384	NA	"CASESY"	589	NA	""	"S"	NA	NA	1.3	NA	20140618	3	0	13	4.8	10.7
19385	NA	"ALSEBL"	765	792	"B"	""	NA	1	1.3	3.9	20140618	3	0	14	1.5	19.8
19386	NA	"TRI2TU"	387	418	""	""	NA	1	1.3	1.3	20140618	3	0	24	9.5	19.8
19387	NA	"GUATDU"	278	NA	"M"	"P"	NA	1	1.3	3.25	20140618	3	0	22	7	7.8
23938	NA	"CORDBI"	506	532	""	""	NA	1	1.3	1.3	20140623	9	9	33	12	13
19390	NA	"SIMAAM"	319	NA	""	"C"	NA	NA	1.3	NA	20140619	3	0	33	13	12.5
19391	NA	"ALSEBL"	212	245	""	""	NA	1	1.3	1.3	20140619	3	0	44	18	18.2
19392	NA	"CORDBI"	242	268	""	""	NA	1	1.3	1.3	20140618	2	0	33	14.8	12
19393	NA	"CASESY"	226	269	""	""	NA	1	1.3	1.3	20140618	1	1	32	12.1	8.1
19394	NA	"MICOHO"	261	NA	""	"S"	NA	NA	1.3	NA	20140618	1	1	44	18	15.1
19396	NA	"QUARAS"	525	515	"B"	""	NA	1	1.3	4.85	20140618	0	2	43	18.8	12
19398	NA	"TAB2AR"	387	NA	""	"S"	NA	NA	1.3	NA	20140618	0	3	42	18.3	8.8
19399	NA	"OCOTOB"	390	580	""	""	NA	1	1.3	1.3	20140618	0	4	22	5.6	8.8
19400	NA	"INGAMA"	438	474	""	""	NA	1	1.3	1.3	20140618	0	4	31	14.8	1
19401	NA	"CHR2AR"	364	390	""	""	NA	1	1.3	1.3	20140618	0	5	11	0.3	3.8
19402	NA	"ALSEBL"	572	578	"B"	""	NA	4	1.3	2.29	20140618	0	5	22	8	5.8
19403	NA	"TRI2TU"	334	NA	""	"C"	NA	NA	1.3	NA	20140618	0	5	23	9.8	10.3
19404	NA	"TET2PA"	209	225	""	""	NA	1	1.3	1.3	20140618	0	5	14	4	18
19405	NA	"DENDAR"	365	NA	""	"N"	NA	NA	1.3	NA	20140618	0	5	33	11	12
19406	NA	"GUATDU"	259	260	""	""	NA	1	1.3	1.3	20140618	0	6	22	9	9
19407	NA	"DIPTPA"	475	590	""	""	NA	1	1.3	1.3	20140618	0	6	21	7.2	2
19408	NA	"UNK?"	329	NA	""	"S"	NA	NA	1.3	NA	20140618	0	6	24	9	19
19409	NA	"SIMAAM"	288	363	""	""	NA	1	1.3	1.3	20140618	0	6	44	18.8	18
19410	NA	"SIMAAM"	629	NA	""	"N"	NA	NA	1.3	NA	20140618	0	7	41	18.5	1.3
19411	NA	"VIROSE"	494	499	""	""	NA	1	1.3	3.2	20140618	1	8	42	19	8
19412	NA	"POUTRE"	NA	NA	NA	"P,FC"	NA	1	NA	1.3	NA	2	9	21	9.1	4.8
19413	NA	"PROTTE"	289	291	""	""	NA	1	1.3	1.3	20140619	3	9	12	3.8	8.8
19414	NA	"APEIME"	860	912	"B"	""	NA	1	1.3	2.85	20140619	3	9	21	8	2.2
19415	NA	"TRI2TU"	355	405	""	""	NA	1	1.3	1.3	20140619	3	9	32	13	9
19416	NA	"GUSTSU"	229	NA	""	"N"	NA	NA	1.3	NA	20140619	4	9	21	6	4.9
19417	NA	"SIMAAM"	455	NA	""	"N"	NA	NA	1.3	NA	20140619	4	9	22	8	8.8
19418	NA	"JAC1CO"	737	NA	""	"N"	NA	NA	1.3	NA	20140619	4	9	22	8.9	8.8
19419	NA	"TAB2AR"	269	NA	""	"N"	NA	NA	1.3	NA	20140619	4	9	44	18.8	15.6
19420	NA	"CEIBPE"	1270	1255	"B"	""	NA	1	1.3	6.1	20140619	4	9	43	18	11
19421	NA	"CORDBI"	310	338	""	""	NA	1	1.3	1.3	20140619	4	9	43	15.1	10.8
19423	NA	"TAB2AR"	420	NA	""	"N"	NA	NA	1.3	NA	20140619	4	9	41	15.1	0.3
19713	NA	"BEILPE"	233	263	""	""	NA	1	1.3	1.3	20140618	1	2	13	0.2	12
19714	NA	"VIROSU"	241	354	""	""	NA	1	1.3	1.3	20140618	1	2	14	2.7	17.2
19715	NA	"GAR2IN"	250	NA	""	"S"	NA	NA	1.3	NA	20140618	1	2	34	12.8	18.1
19716	NA	"QUARAS"	397	380	""	""	NA	1	1.3	3.75	20140618	1	2	42	15.2	6.1
19718	NA	"INGAMA"	351	NA	"M"	"N"	NA	NA	1.3	NA	20140618	1	3	31	10.1	2.5
19719	NA	"CECRIN"	426	487	""	""	NA	1	1.3	3.55	20140618	1	4	22	7	9.9
19720	NA	"CORDBI"	288	310	""	""	NA	1	1.3	1.3	20140618	1	4	22	9.9	6.2
19721	NA	"ALSEBL"	251	263	""	""	NA	1	1.3	1.3	20140618	1	4	41	16	0.2
19722	NA	"TAB2AR"	261	291	""	""	NA	1	1.3	1.3	20140618	1	4	41	18.3	1.3
19723	NA	"TRI2TU"	400	NA	""	"C"	NA	NA	1.3	NA	20140618	1	5	11	4.9	2.2
19724	NA	"PHOECI"	330	NA	"M"	"C"	NA	NA	1.3	NA	20140618	1	5	14	2	15.1
19725	NA	"CUARGU"	316	NA	""	""	NA	1	1.3	1.3	20140618	1	5	14	1	15.9
19726	NA	"HURACR"	1740	NA	""	"C"	NA	NA	1.3	NA	20140618	1	5	23	9.9	10.2
19727	NA	"GUATDU"	342	NA	""	"N"	NA	NA	1.3	NA	20140618	1	5	44	16	16.9
19728	NA	"TRI2TU"	309	354	""	""	NA	1	1.3	1.3	20140618	1	5	21	9.8	4
19729	NA	"TRI2TU"	363	388	""	""	NA	1	1.3	1.3	20140618	1	5	41	17.9	4.8
19730	NA	"ALSEBL"	506	595	""	""	NA	1	1.3	1.3	20140618	1	6	12	2.2	9.9
19732	NA	"SIMAAM"	310	NA	""	"C"	NA	NA	1.3	NA	20140618	1	6	14	1	18.8
19733	NA	"INGASA"	236	259	""	""	NA	2	1.3	1.3	20140618	1	6	33	10.1	10.2
19735	NA	"CORDAL"	438	NA	""	"C"	NA	NA	1.3	NA	20140618	1	6	44	18	19.2
19736	NA	"HEISCO"	306	311	""	""	NA	1	1.3	1.3	20140618	1	6	31	10	1.3
19738	NA	"CASESY"	329	391	""	""	NA	1	1.3	1.3	20140618	1	7	11	2.1	1.1
19740	NA	"VIROSU"	217	245	""	""	NA	1	1.3	1.3	20140618	1	7	43	17.1	10.2
19743	NA	"HIRTTR"	276	285	""	""	NA	1	1.3	1.3	20140619	3	1	11	0.01	1.5
19745	NA	"SIMAAM"	368	NA	""	"C"	NA	NA	1.3	NA	20140619	3	1	22	9.2	5.1
19746	NA	"SIMAAM"	337	414	""	""	NA	1	1.3	1.3	20140619	3	1	23	8	11.3
19747	NA	"BROSAL"	889	900	"B"	""	NA	1	1.3	4.2	20140619	3	1	14	1.8	17.2
19748	NA	"TRI2TU"	400	NA	""	"C"	NA	NA	1.3	NA	20140619	3	1	31	10.1	4.8
19749	NA	"ALSEBL"	339	353	""	""	NA	1	1.3	3.78	20140619	3	2	13	2.2	13
19750	NA	"BROSAL"	765	750	"B"	""	NA	1	1.3	6	20140619	3	2	33	10.2	14.8
19751	NA	"ALSEBL"	358	334	""	""	NA	1	1.3	3.45	20140619	3	2	43	15.3	12
19752	NA	"CORDBI"	328	NA	""	"C"	NA	NA	1.3	NA	20140619	3	3	11	3.2	4.8
19753	NA	"TRI2TU"	219	263	""	""	NA	1	1.3	1.3	20140619	3	3	22	6	9.1
19754	NA	"TRI2TU"	311	329	""	"Q"	NA	1	1.3	1.3	20140619	3	3	23	6.7	13.3
19755	NA	"TAB2AR"	409	0	""	"R"	NA	1	1.3	1.3	20140619	3	3	24	5.2	19.3
19756	NA	"LONCLA"	252	NA	"M"	""	NA	1	1.3	1.3	20140619	3	3	44	19.3	18.2
19757	NA	"DRYPST"	271	315	""	""	NA	1	1.3	1.3	20140619	3	3	31	11.3	0.03
19758	NA	"ALSEBL"	587	660	""	""	NA	1	1.3	1.3	20140619	3	3	32	12.8	6.8
19759	NA	"UNK?"	0	NA	"B"	"C"	NA	NA	1.3	NA	20140619	3	4	21	5.1	3
19761	NA	"UNK?"	380	NA	""	""	NA	1	1.3	1.3	20140619	3	4	13	1.2	14
19763	NA	"CORDBI"	415	422	""	""	NA	1	1.3	1.3	20140619	3	4	32	13	6.8
19764	NA	"OCOTOB"	325	422	""	""	NA	1	1.3	1.3	20140619	3	5	12	3.1	5.1
19765	NA	"CORDBI"	388	400	""	""	NA	1	1.3	1.3	20140619	3	5	12	1.1	9.8
19766	NA	"TAB2AR"	390	409	""	""	NA	1	1.3	1.3	20140619	3	5	13	2.1	12
19767	NA	"GUAPST"	648	595	""	""	NA	1	1.3	3.55	20140619	3	5	34	14.9	18.9
19768	NA	"TAB2AR"	480	523	""	""	NA	1	1.3	1.3	20140619	3	5	44	15.7	19.8
19770	NA	"GUSTSU"	275	280	"Q"	""	NA	1	1.3	1.3	20140619	3	5	43	18.9	12.9
19771	NA	"TAB2AR"	318	NA	""	"C"	NA	NA	1.3	NA	20140619	3	5	31	14.9	0.02
19772	NA	"TAB2AR"	482	507	""	""	NA	1	1.3	3.1	20140619	3	6	21	5.2	0.03
19773	NA	"GUSTSU"	244	245	""	""	NA	1	1.3	1.3	20140619	3	6	24	8	19
19774	NA	"HIRTTR"	217	219	""	""	NA	1	1.3	1.3	20140619	3	6	24	6.1	19.9
19775	NA	"CECRIN"	311	NA	""	"S"	NA	NA	1.3	NA	20140619	3	6	44	15.3	16.1
19776	NA	"CORDBI"	280	322	""	""	NA	1	1.3	1.3	20140619	3	6	34	14.9	19.8
19777	NA	"TRI2TU"	287	294	""	""	NA	1	1.3	1.3	20140619	3	6	33	11.1	10.1
19778	NA	"QUARAS"	424	424	""	""	NA	1	1.3	1.3	20140619	3	6	42	17.5	9.9
19779	NA	"APEIME"	320	320	""	""	NA	1	1.3	1.3	20140619	3	6	42	17.6	8.8
19780	NA	"CORDBI"	217	242	""	""	NA	1	1.3	1.3	20140619	3	7	11	0.02	1.1
19781	NA	"QUARAS"	220	232	""	""	NA	1	1.3	1.3	20140619	3	7	11	0.01	3
19782	NA	"POUTRE"	488	485	""	""	NA	1	1.3	3.1	20140619	3	7	12	0.01	9.8
19784	NA	"TRI2TU"	302	312	""	""	NA	1	1.3	1.3	20140619	3	7	23	7.1	12.8
19785	NA	"TAB2AR"	458	567	""	""	NA	1	1.3	1.3	20140619	3	7	33	10.2	14.9
19786	NA	"TURPOC"	398	437	""	""	NA	1	1.3	1.3	20140619	3	7	44	15.7	17
19787	NA	"CORDBI"	264	284	""	""	NA	1	1.3	1.3	20140619	3	7	31	11.5	0.02
19788	NA	"CORDBI"	200	239	""	""	NA	1	1.3	1.3	20140619	3	7	31	13.3	4.8
19790	NA	"ALSEBL"	201	233	""	""	NA	1	1.3	1.3	20140619	3	7	41	18.8	1.8
19791	NA	"CORDBI"	221	305	""	""	NA	1	1.3	1.3	20140619	3	7	41	19.7	1.3
19792	NA	"QUARAS"	617	623	"B"	""	NA	1	1.3	3.2	20140619	3	8	12	0.01	6
19794	NA	"CASESY"	287	NA	""	"C"	NA	NA	1.3	NA	20140619	3	8	24	5.3	19.2
19795	NA	"QUARAS"	415	427	"B"	""	NA	1	1.3	3.3	20140619	3	8	23	9.9	13
19796	NA	"VIROSU"	663	NA	"B"	"C"	NA	NA	1.3	NA	20140619	3	8	44	18.8	17
19797	NA	"TRI2TU"	369	NA	""	"S"	NA	NA	1.3	NA	20140619	3	8	41	19	4.2
19798	NA	"ZANTPR"	302	NA	""	"C"	NA	NA	1.3	NA	20140620	5	1	11	4	4.2
19799	NA	"CORDBI"	233	256	""	""	NA	1	1.3	1.3	20140620	5	1	13	4	11.9
19800	NA	"ZANTBE"	715	630	"M"	"Q"	NA	1	1.3	1.3	20140620	5	1	14	0.01	18.9
19801	NA	"CORDAL"	473	519	""	""	NA	1	1.3	1.3	20140620	5	1	14	4.7	16.8
19802	NA	"CORDBI"	335	374	""	""	NA	1	1.3	1.3	20140620	5	1	33	12.2	11.5
19803	NA	"ALSEBL"	228	312	""	""	NA	1	1.3	4.04	20140620	5	1	33	14.7	14.8
19804	NA	"CORDBI"	270	293	""	""	NA	1	1.3	1.3	20140620	5	1	31	10.2	4.9
19805	NA	"DENDAR"	490	NA	""	"C"	NA	NA	1.3	NA	20140620	5	2	21	9.9	1.3
19806	NA	"HIRTTR"	284	291	""	""	NA	1	1.3	1.3	20140620	5	2	23	6.1	13.5
19807	NA	"CORDBI"	285	335	""	""	NA	1	1.3	1.3	20140620	5	2	33	12	13.8
19808	NA	"CORDBI"	223	252	""	""	NA	1	1.3	1.3	20140620	5	3	11	3.3	3.9
19809	NA	"GUSTSU"	223	223	""	""	NA	1	1.3	1.3	20140620	5	3	12	0.09	8.9
19810	NA	"TRI2TU"	247	257	""	""	NA	1	1.3	1.3	20140620	5	3	14	0.05	16
19811	NA	"TRI2TU"	263	NA	""	"C"	NA	NA	1.3	NA	20140620	5	3	23	9.9	13
19814	NA	"ALSEBL"	486	454	""	""	NA	1	1.3	1.3	20140620	5	3	41	19.7	1.3
19815	NA	"POUTRE"	588	605	""	""	NA	1	1.3	3.55	20140620	5	4	21	5.9	0.01
19816	NA	"DRYPST"	337	373	""	""	NA	1	1.3	1.3	20140620	5	4	12	3	7
19817	NA	"LINDLA"	252	265	"ML"	""	NA	4	1.3	1.3	20140620	5	4	22	8	5.2
19818	NA	"ALSEBL"	396	427	""	""	NA	1	1.3	1.3	20140620	5	4	23	8	10.2
19819	NA	"CORDAL"	222	NA	"QM"	"S"	NA	NA	1.3	NA	20140620	5	4	14	2.3	18.5
19820	NA	"TAB2AR"	234	251	""	""	NA	1	1.3	1.3	20140620	5	4	34	11	19.9
19821	NA	"APEIME"	429	454	"Q"	""	NA	1	1.3	1.3	20140620	5	5	21	9.2	0.03
19823	NA	"APEIME"	213	219	""	""	NA	1	1.3	1.3	20140620	5	5	13	1.8	11.8
19824	NA	"ALSEBL"	426	393	"M"	""	NA	1	1.3	3.05	20140620	5	5	13	0.05	14
19825	NA	"TRATAS"	239	293	""	""	NA	1	1.3	1.3	20140620	5	5	34	10.8	19.7
19826	NA	"TAB2AR"	582	705	""	""	NA	1	1.3	1.3	20140620	5	5	33	12.3	14.8
19827	NA	"JAC1CO"	587	635	""	""	NA	1	1.3	1.3	20140620	5	5	33	14.8	14.9
19828	NA	"STERAP"	372	438	""	""	NA	1	1.3	3.8	20140620	5	5	41	19.8	1.7
19829	NA	"DENDAR"	393	NA	"Q"	"C"	NA	NA	1.3	NA	20140620	5	5	41	19.6	1.5
19830	NA	"GUATDU"	557	NA	"B"	"C"	NA	NA	1.3	NA	20140620	5	5	41	15.7	1
19832	NA	"ENTESC"	582	592	""	""	NA	1	1.3	1.3	20140620	5	6	24	9.9	19.8
19833	NA	"ALSEBL"	438	503	""	""	NA	1	1.3	1.3	20140620	5	6	34	11.8	17
19834	NA	"LONCLA"	275	278	"Q"	"Q"	NA	1	1.3	1.3	20140620	5	6	43	18.8	14
19836	NA	"CORDAL"	328	348	""	""	NA	1	1.3	1.3	20140620	5	6	42	15.1	7.9
19838	NA	"CECRIN"	351	NA	""	""	NA	1	1.3	1.3	20140620	5	7	24	9.9	17.8
19839	NA	"CECRIN"	402	477	"B"	""	NA	1	1.3	2.9	20140620	5	7	44	15.1	18.9
19840	NA	"TAB2AR"	275	284	""	""	NA	1	1.3	1.3	20140620	5	7	44	17.3	17
19841	NA	"TURPOC"	216	348	"Q"	""	NA	1	1.3	1.3	20140620	5	7	31	12.1	3.8
19842	NA	"CORDBI"	296	363	""	""	NA	1	1.3	1.3	20140620	5	8	32	11	9.8
19843	NA	"CORDBI"	236	269	""	""	NA	1	1.3	1.3	20140620	5	8	41	15.7	2.2
19845	NA	"DRYPST"	210	224	""	""	NA	1	1.3	1.3	20140620	7	1	13	1.2	10.5
19846	NA	"ZANTP1"	347	NA	"Q"	"C"	NA	NA	1.3	NA	20140620	7	1	24	5.1	16
19847	NA	"TAB2AR"	296	349	"Q"	""	NA	1	1.3	5.05	20140620	7	1	33	11	11.8
19848	NA	"CORDBI"	233	238	"Q"	""	NA	1	1.3	1.3	20140620	7	1	32	11	5.7
19849	NA	"TRI2TU"	274	NA	""	"C"	NA	NA	1.3	NA	20140620	7	2	21	7	4.9
19852	NA	"ALSEBL"	524	524	""	""	NA	1	1.3	1.3	20140620	7	2	23	8.7	11
19853	NA	"TRI2TU"	293	NA	""	"C"	NA	NA	1.3	NA	20140620	7	2	33	11	11.2
19854	NA	"POUTRE"	465	485	"B"	""	NA	1	1.3	3.25	20140620	7	2	43	19.1	11.8
19855	NA	"TRI2TU"	306	NA	""	"C"	NA	NA	1.3	NA	20140620	7	2	32	13.9	5.3
19856	NA	"EUGECO"	248	305	""	""	NA	1	1.3	1.3	20140620	7	2	41	15.5	0.01
19857	NA	"VIROSE"	277	NA	""	"C"	NA	NA	1.3	NA	20140620	7	3	21	7	3.7
19858	NA	"UNK?"	218	NA	""	"N"	NA	NA	1.3	NA	20140620	7	3	24	5.5	15.1
19859	NA	"SLOATE"	752	755	"B"	""	NA	1	1.3	5.25	20140620	7	3	33	14.9	10.3
19860	NA	"SPONRA"	291	434	""	""	NA	1	1.3	1.3	20140620	7	3	42	16	9.2
19861	NA	"ALSEBL"	563	NA	"M"	"C"	NA	NA	1.3	NA	20140620	7	3	41	17.8	1.7
19862	NA	"JAC1CO"	583	658	""	""	NA	1	1.3	1.3	20140620	7	4	22	9.2	8.9
19864	NA	"JAC1CO"	647	667	""	""	NA	1	1.3	1.3	20140620	7	4	13	0.02	11.9
19865	NA	"GUATDU"	243	278	""	""	NA	1	1.3	1.3	20140620	7	4	14	0.03	17.5
19866	NA	"POUTRE"	296	336	""	""	NA	1	1.3	1.3	20140620	7	4	24	7	19.2
19868	NA	"CALOLO"	802	867	""	""	NA	1	1.3	1.3	20140620	7	4	43	15.5	11.7
19869	NA	"NECTCI"	289	299	"M"	""	NA	3	1.3	1.3	20140620	7	5	22	5.8	8
19870	NA	"GUATDU"	318	387	""	""	NA	1	1.3	1.3	20140620	7	5	13	0.09	12
19871	NA	"TAB2AR"	203	NA	""	"N"	NA	NA	1.3	NA	20140620	7	5	14	1.1	17.5
19872	NA	"DRYPST"	230	255	""	""	NA	1	1.3	1.3	20140620	7	5	23	5.2	14
19874	NA	"GUATDU"	421	NA	"B"	"N"	NA	NA	1.3	NA	20140620	7	5	41	17	3.7
19875	NA	"CECRIN"	387	403	""	""	NA	1	1.3	1.3	20140620	7	6	21	5.2	4.2
19876	NA	"JAC1CO"	663	NA	""	"N"	NA	NA	1.3	NA	20140620	7	6	24	5.1	19
19877	NA	"ALSEBL"	237	372	""	""	NA	1	1.3	1.3	20140620	7	6	14	4.8	19.7
19878	NA	"VIROSU"	237	NA	""	"C"	NA	NA	1.3	NA	20140620	7	6	22	9	9.2
19879	NA	"QUARAS"	222	258	""	""	NA	1	1.3	1.3	20140620	7	6	33	14.8	13
19880	NA	"QUARAS"	400	420	""	""	NA	1	1.3	1.3	20140620	7	6	32	12.5	8.5
19881	NA	"TRATAS"	278	384	""	""	NA	1	1.3	1.3	20140620	7	7	11	4.7	1.2
19882	NA	"OCOTOB"	297	NA	""	"N"	NA	NA	1.3	NA	20140620	7	7	22	9.7	6
19883	NA	"ZANTP1"	252	292	""	""	NA	1	1.3	1.3	20140620	7	7	14	3	17.3
19884	NA	"UNK?"	1327	NA	"B"	"C"	NA	NA	1.3	NA	20140620	7	7	24	7.2	19.2
19885	NA	"APEIME"	203	NA	""	"C"	NA	NA	1.3	NA	20140620	7	7	23	9.9	12
19886	NA	"DRYPST"	222	220	""	""	NA	1	1.3	1.3	20140620	7	7	34	13	17.8
19887	NA	"QUARAS"	200	211	""	""	NA	1	1.3	1.3	20140620	7	8	22	9.5	7
19890	NA	"HURACR"	1383	1420	"B"	""	NA	1	1.3	4.35	20140620	7	8	42	16.5	9.9
19891	NA	"ALSEBL"	299	318	""	""	NA	1	1.3	1.3	20140620	5	0	12	2	8.3
19892	NA	"OCOTOB"	388	NA	""	"C"	NA	NA	1.3	NA	20140620	5	0	24	5.9	19.8
19893	NA	"CORDBI"	306	NA	""	"C"	NA	NA	1.3	NA	20140620	5	0	32	13	7
19894	NA	"HASSFL"	227	NA	"M"	"C"	NA	NA	1.3	NA	20140620	5	0	33	11	10.5
19896	NA	"OCOTOB"	454	NA	""	"C"	NA	NA	1.3	NA	20140620	5	0	44	17	15.3
19897	NA	"DRYPST"	388	404	""	""	NA	1	1.3	1.3	20140620	5	0	42	18	8.8
19898	NA	"CORDBI"	420	433	""	""	NA	1	1.3	1.3	20140620	6	0	14	1	15
19900	NA	"HIRTTR"	228	245	""	""	NA	1	1.3	1.3	20140620	6	0	33	14.8	11.2
19901	NA	"SIMAAM"	372	NA	""	"N"	NA	NA	1.3	NA	20140620	6	0	44	17	18
19902	NA	"CORDBI"	262	285	""	""	NA	1	1.3	1.3	20140620	6	0	43	19.3	10.1
19903	NA	"ALSEBL"	290	303	""	""	NA	1	1.3	1.3	20140620	7	0	13	3	10.1
19905	NA	"CASESY"	211	NA	""	"N"	NA	NA	1.3	NA	20140620	7	0	14	4	19
19906	NA	"TET2PA"	468	470	""	""	NA	1	1.3	1.3	20140623	8	1	24	6	19.2
19907	NA	"CORDBI"	298	303	""	""	NA	1	1.3	1.3	20140623	8	1	44	19.8	19.7
19909	NA	"AST2GR"	528	534	""	""	NA	3	1.3	1.3	20140623	9	3	14	0.2	19
19910	NA	"MAYTSC"	238	NA	"M"	"S"	NA	NA	1.3	NA	20140623	9	3	24	9	17
19911	NA	"TRI2TU"	218	NA	""	"N"	NA	NA	1.3	NA	20140623	9	3	24	9.9	15
19912	NA	"GUARGR"	203	215	""	""	NA	1	1.3	1.3	20140623	9	3	23	8	12
19913	NA	"APEIME"	313	318	""	""	NA	1	1.3	1.3	20140623	9	3	32	11	9
19914	NA	"VIROSU"	305	NA	""	"N"	NA	NA	1.3	NA	20140623	9	3	32	10.1	7.3
19915	NA	"GUATDU"	613	675	"B"	""	NA	1	1.3	3.7	20140623	9	4	21	9	4.9
19916	NA	"GUSTSU"	271	292	""	""	NA	1	1.3	1.3	20140623	9	4	32	11	5.8
19918	NA	"TRI2TU"	251	NA	""	"S"	NA	NA	1.3	NA	20140623	9	5	13	4.8	10
19919	NA	"PSE1SE"	1527	NA	"B"	"C"	NA	NA	1.3	NA	20140623	9	5	31	10.5	0.3
19920	NA	"TRI2TU"	222	264	""	""	NA	1	1.3	1.3	20140623	9	5	32	12	9.5
19921	NA	"DENDAR"	242	254	""	""	NA	1	1.3	1.3	20140623	9	5	34	12	17
19922	NA	"TAB2AR"	558	NA	""	"C"	NA	NA	1.3	NA	20140623	9	6	12	1	5.1
19923	NA	"EUGEOE"	240	NA	""	"S"	NA	NA	1.3	NA	20140623	9	6	24	5.1	15.4
19924	NA	"NECTCI"	250	59	"M"	"R"	NA	6	1.3	1.3	20140623	9	6	33	10.3	11.5
19926	NA	"TRI2TU"	350	363	""	""	NA	1	1.3	1.3	20140623	9	6	32	13	9
19927	NA	"VIROSE"	227	NA	""	"N"	NA	NA	1.3	NA	20140623	9	7	21	9.5	2
19928	NA	"CORDBI"	223	238	""	""	NA	1	1.3	1.3	20140623	9	7	13	2	13
19930	NA	"POUTRE"	276	315	""	""	NA	1	1.3	1.3	20140623	8	8	21	5.2	1
19931	NA	"CORDBI"	260	NA	""	"S"	NA	NA	1.3	NA	20140620	7	9	12	0.8	7.7
19932	NA	"ALSEBL"	315	315	"B"	""	NA	1	1.3	3.62	20140620	7	9	31	14.8	1
19933	NA	"OCOTOB"	310	NA	""	"N"	NA	NA	1.3	NA	20140620	6	9	12	2	5.6
19934	NA	"ALCHLA"	221	260	""	""	NA	2	1.3	1.3	20140620	6	9	23	9	13
19935	NA	"CORDBI"	216	312	""	""	NA	1	1.3	1.3	20140620	6	9	21	7	1.8
19936	NA	"TAB2AR"	458	495	""	""	NA	1	1.3	1.3	20140620	6	9	33	10.2	10.3
19937	NA	"CORDBI"	201	NA	"Q"	"N"	NA	NA	1.3	NA	20140620	6	9	33	12	14
19938	NA	"CECRIN"	428	410	""	""	NA	1	1.3	3.85	20140620	6	9	43	19.8	10.3
19940	NA	"CECRIN"	409	NA	"B"	"S"	NA	NA	1.3	NA	20140620	6	9	41	19.8	1.8
19941	NA	"POULAR"	258	NA	""	"C"	NA	NA	1.3	NA	20140620	5	9	24	8	19
19942	NA	"CECRIN"	551	NA	"B"	"S"	NA	NA	1.3	NA	20140620	5	9	23	9.8	12
19943	NA	"GUSTSU"	308	326	""	""	NA	1	1.3	1.3	20140620	5	9	33	13	12
22008	NA	"TRI2TU"	282	286	""	""	NA	1	1.3	1.3	20140618	1	10	43	16.5	10.5
22011	NA	"ALSEBL"	668	632	""	""	NA	1	1.3	3.6	20140618	0	1	21	7.2	4.3
22301	NA	"NECTCI"	NA	285	NA	""	NA	1	NA	1.3	NA	4	3	13	2.5	1.5
22302	NA	"CORDBI"	NA	215	NA	""	NA	1	NA	1.3	NA	4	4	21	3	1.9
22304	NA	"TAB2AR"	NA	232	NA	""	NA	1	NA	1.3	NA	4	5	42	1.3	2.5
22305	NA	"ZANTPA"	NA	289	NA	""	NA	1	NA	1.3	NA	4	5	31	1.6	1.8
22309	NA	"INGAM2"	NA	215	NA	""	NA	1	NA	1.3	NA	4	6	23	1.9	2.9
22311	NA	"CORDBI"	NA	228	NA	""	NA	1	NA	1.3	NA	4	7	34	3.5	3.1
22313	NA	"CORDBI"	NA	235	NA	""	NA	1	NA	1.3	NA	4	8	43	0.2	1.5
22314	NA	"INGA"	NA	202	NA	""	NA	1	NA	1.3	NA	4	8	22	2.9	3
22315	NA	"SIMAAM"	NA	267	NA	""	NA	1	NA	1.3	NA	4	9	21	2.2	1.9
22316	NA	"TACHVE"	NA	205	NA	""	NA	1	NA	1.3	NA	4	9	31	2.2	2.3
22317	NA	"CORDBI"	NA	206	NA	""	NA	1	NA	1.3	NA	4	9	43	2.5	0.2
22319	NA	"GUARGU"	NA	245	NA	""	NA	1	NA	1.3	NA	4	10	41	2.1	1.9
22321	NA	"TAB2AR"	NA	290	NA	""	NA	1	NA	1.3	NA	4	11	43	3.1	1.9
22322	NA	"CECROB"	NA	221	NA	""	NA	1	NA	1.3	NA	4	12	42	1.8	1.2
22326	NA	"HASSFL"	NA	202	NA	""	NA	1	NA	1.3	NA	4	13	41	0.2	0.8
22327	NA	"GUATDU"	NA	301	NA	""	NA	1	NA	1.3	NA	4	14	11	3.6	2.7
22330	NA	"MICOAR"	NA	250	NA	""	NA	1	NA	1.3	NA	6	0	13	1.8	0.6
22331	NA	"HAMPAP"	NA	225	NA	""	NA	1	NA	1.3	NA	6	1	12	4.2	2.2
22332	NA	"SIMAAM"	NA	268	NA	""	NA	1	NA	1.3	NA	6	1	34	3.5	0.9
